STATIONID,Value ,Grouping
20210323-1345-tdaley,33.88150985,SPEAR_IBI
20210323-1435-tdaley,35.605237,SPEAR_IBI
20210323-1550-tdaley,57.53092079,SPEAR_IBI
20210324-0945-rspear,31.56854444,SPEAR_IBI
20210324-1000-jagrassi,37.81992406,SPEAR_IBI
20210324-1045-jadetweile,40.09517178,SPEAR_IBI
20210324-1100-smeans,58.9871553,SPEAR_IBI
20210325-1045-drebuck,59.47485003,SPEAR_IBI
20210325-1235-drebuck,62.59990991,SPEAR_IBI
20210325-1500-drebuck,16.73182187,SPEAR_IBI
20210329-0945-jagrassi,64.92375578,SPEAR_IBI
20210329-1030-jagrassi,54.59028807,SPEAR_IBI
20210330-1000-jagrassi,57.5869097,SPEAR_IBI
20210330-1100-jagrassi,57.22656994,SPEAR_IBI
20210330-1215-jeremmille,64.52127032,SPEAR_IBI
20210330-1230-jagrassi,47.69169061,SPEAR_IBI
20210331-1345-tdaley,39.8637867,SPEAR_IBI
20210331-1415-tdaley,34.73037812,SPEAR_IBI
20210405-1037-rwhiteash,51.15780657,SPEAR_IBI
20210405-1140-mshank,55.37934972,SPEAR_IBI
20210405-1335-mshank,49.36178879,SPEAR_IBI
20210405-1436-rwhiteash,55.58705538,SPEAR_IBI
20210406-0730-dushull,57.50741363,SPEAR_IBI
20210406-0835-dushull,52.32833056,SPEAR_IBI
20210406-1015-jagrassi,67.91165066,SPEAR_IBI
20210406-1017-mshank,54.79257685,SPEAR_IBI
20210406-1105-dushull,48.26488825,SPEAR_IBI
20210406-1205-dushull,47.53309419,SPEAR_IBI
20210406-1300-jagrassi,53.94714466,SPEAR_IBI
20210406-1400-dushull,45.68523087,SPEAR_IBI
20210407-0849-rwhiteash,39.00163483,SPEAR_IBI
20210407-0945-HuntingdonCCD,38.55784995,SPEAR_IBI
20210407-1030-jagrassi,45.33691769,SPEAR_IBI
20210407-1115-HuntingdonCCD,69.092858,SPEAR_IBI
20210407-1115-rwhiteash,51.70976037,SPEAR_IBI
20210407-1215-HuntingdonCCD,49.34438936,SPEAR_IBI
20210407-1227-mhoger,36.87912952,SPEAR_IBI
20210407-1300-jagrassi,55.16757452,SPEAR_IBI
20210407-1313-rwhiteash,49.98660548,SPEAR_IBI
20210407-1315-HuntingdonCCD,48.52027802,SPEAR_IBI
20210407-1430-HuntingdonCCD,47.62375777,SPEAR_IBI
20210407-1530-HuntingdonCCD,46.43569761,SPEAR_IBI
20210408-0845-mhoger,63.04678706,SPEAR_IBI
20210408-0930-rwhiteash,48.78672996,SPEAR_IBI
20210408-1101-mhoger,56.91551365,SPEAR_IBI
20210408-1251-mhoger,49.79472311,SPEAR_IBI
20210412-1000-mbrickner,39.9280471,SPEAR_IBI
20210412-1130-mbrickner,38.1401688,SPEAR_IBI
20210412-1230-mbrickner,38.29892582,SPEAR_IBI
20210412-1330-mbrickner,56.19167592,SPEAR_IBI
20210412-1530-mbrickner,60.25889349,SPEAR_IBI
20210413-0742-mshank,50.49765691,SPEAR_IBI
20210413-0805-rwhiteash,60.43101282,SPEAR_IBI
20210413-0955-drebuck,60.2152145,SPEAR_IBI
20210413-0958-mshank,58.28066289,SPEAR_IBI
20210413-1100-rwhiteash,56.01672464,SPEAR_IBI
20210413-1146-mshank,31.50507283,SPEAR_IBI
20210413-1200-drebuck,54.86543486,SPEAR_IBI
20210413-1236-rwhiteash,21.88160931,SPEAR_IBI
20210413-1328-mshank,62.51883922,SPEAR_IBI
20210413-1410-drebuck,62.93616169,SPEAR_IBI
20210414-0742-rwhiteash,43.62005501,SPEAR_IBI
20210414-0900-mbrickner,63.4010242,SPEAR_IBI
20210414-0904-rwhiteash,51.35993018,SPEAR_IBI
20210414-0923-twertz,62.24588047,SPEAR_IBI
20210414-0940-drebuck,40.50542017,SPEAR_IBI
20210414-1023-rwhiteash,52.982397,SPEAR_IBI
20210414-1027-twertz,61.00544939,SPEAR_IBI
20210414-1030-jbrancato,76.07464569,SPEAR_IBI
20210414-1040-smeans,72.83581275,SPEAR_IBI
20210414-1115-jbrancato,64.74907321,SPEAR_IBI
20210414-1158-rwhiteash,52.73472713,SPEAR_IBI
20210414-1230-jbrancato,83.1337338,SPEAR_IBI
20210414-1300-smeans,70.47393584,SPEAR_IBI
20210414-1315-jbrancato,66.07309342,SPEAR_IBI
20210414-1337-rwhiteash,54.45739471,SPEAR_IBI
20210414-1345-drebuck,46.67603932,SPEAR_IBI
20210415-0728-rwhiteash,57.89016115,SPEAR_IBI
20210415-0755-shawnmille,51.70907166,SPEAR_IBI
20210415-0838-rwhiteash,54.9557559,SPEAR_IBI
20210415-0900-shawnmille,62.71431852,SPEAR_IBI
20210415-0930-smeans,54.39585535,SPEAR_IBI
20210415-1015-rwhiteash,59.51110978,SPEAR_IBI
20210415-1030-jbrancato,58.27597355,SPEAR_IBI
20210415-1030-smeans,47.33835117,SPEAR_IBI
20210415-1035-dushull,48.93046896,SPEAR_IBI
20210415-1110-dushull,53.45419029,SPEAR_IBI
20210415-1115-jbrancato,63.83595751,SPEAR_IBI
20210415-1215-dushull,59.38873947,SPEAR_IBI
20210415-1230-efilip,24.9903145,SPEAR_IBI
20210415-1430-efilip,33.57437072,SPEAR_IBI
20210415-1510-efilip,28.35990111,SPEAR_IBI
20210419-0703-mshank,62.69264079,SPEAR_IBI
20210419-0725-twertz,60.38538862,SPEAR_IBI
20210419-0821-twertz,68.58437153,SPEAR_IBI
20210419-0900-MifflinCCD,27.03053581,SPEAR_IBI
20210419-0923-twertz,56.91541538,SPEAR_IBI
20210419-0930-jagrassi,32.43765002,SPEAR_IBI
20210419-1020-jadetweile,21.93299966,SPEAR_IBI
20210419-1030-jagrassi,38.82187843,SPEAR_IBI
20210419-1030-smeans,64.41411827,SPEAR_IBI
20210419-1055-jadetweile,41.97883038,SPEAR_IBI
20210419-1100-MifflinCCD,38.61071752,SPEAR_IBI
20210419-1155-mshank,65.95894825,SPEAR_IBI
20210419-1248-mshank,57.14317577,SPEAR_IBI
20210419-1312-mshank,61.47531535,SPEAR_IBI
20210419-1330-MifflinCCD,43.5566837,SPEAR_IBI
20210419-1500-MifflinCCD,41.0338936,SPEAR_IBI
20210420-0900-MifflinCCD,37.68435855,SPEAR_IBI
20210420-1015-MifflinCCD,37.81710874,SPEAR_IBI
20210420-1115-jbrancato,46.64248427,SPEAR_IBI
20210420-1130-jadetweile,21.78363509,SPEAR_IBI
20210420-1130-MifflinCCD,41.44738332,SPEAR_IBI
20210420-1330-MifflinCCD,39.77212242,SPEAR_IBI
20210420-1500-MifflinCCD,41.99589573,SPEAR_IBI
20210421-0900-MifflinCCD,51.41156033,SPEAR_IBI
20210421-1000-MifflinCCD,56.09345825,SPEAR_IBI
20210421-1115-MifflinCCD,49.44524104,SPEAR_IBI
20210421-1230-MifflinCCD,41.55737365,SPEAR_IBI
20210421-1345-MifflinCCD,46.63082045,SPEAR_IBI
20210421-1445-MifflinCCD,53.53762921,SPEAR_IBI
20210422-0627-mshank,71.70656028,SPEAR_IBI
20210422-0741-mshank,56.73823193,SPEAR_IBI
20210422-0828-mshank,60.33392205,SPEAR_IBI
20210422-0830-MifflinCCD,50.49470837,SPEAR_IBI
20210422-0942-mshank,66.20774547,SPEAR_IBI
20210422-1000-MifflinCCD,28.26581068,SPEAR_IBI
20210422-1045-jadetweile,58.70031644,SPEAR_IBI
20210422-1049-mshank,55.98160616,SPEAR_IBI
20210422-1100-HuntingdonCCD,51.73223181,SPEAR_IBI
20210422-1130-jadetweile,62.96346051,SPEAR_IBI
20210422-1205-mshank,60.50226523,SPEAR_IBI
20210422-1215-jbrancato,78.18309792,SPEAR_IBI
20210422-1230-HuntingdonCCD,27.84210465,SPEAR_IBI
20210422-1230-jadetweile,46.78157727,SPEAR_IBI
20210422-1320-mshank,66.73495362,SPEAR_IBI
20210422-1330-HuntingdonCCD,51.35706227,SPEAR_IBI
20210423-1000-jagrassi,51.89274112,SPEAR_IBI
20210426-0945-jadetweile,44.44727099,SPEAR_IBI
20210426-1030-jadetweile,58.21102211,SPEAR_IBI
20210426-1045-smeans,63.93063471,SPEAR_IBI
20210427-0626-mshank,62.8006629,SPEAR_IBI
20210427-0703-twertz,56.8844759,SPEAR_IBI
20210427-0802-mshank,53.62228979,SPEAR_IBI
20210427-0842-twertz,56.78258525,SPEAR_IBI
20210427-0927-mshank,67.94983755,SPEAR_IBI
20210427-1000-jadetweile,54.3486456,SPEAR_IBI
20210427-1000-twertz,59.59667827,SPEAR_IBI
20210427-1011-tdaley,59.32183455,SPEAR_IBI
20210427-1030-jaygerber,49.85586462,SPEAR_IBI
20210427-1100-jadetweile,53.02480569,SPEAR_IBI
20210427-1100-jaygerber,48.38840057,SPEAR_IBI
20210427-1130-jadetweile,63.48860307,SPEAR_IBI
20210427-1142-mshank,53.85537148,SPEAR_IBI
20210427-1200-jadetweile,50.0269655,SPEAR_IBI
20210427-1213-twertz,62.20992505,SPEAR_IBI
20210427-1252-mshank,61.87625998,SPEAR_IBI
20210427-1300-jadetweile,59.59586896,SPEAR_IBI
20210427-1315-jeremmille,64.71183401,SPEAR_IBI
20210427-1320-tdaley,67.29558048,SPEAR_IBI
20210427-1330-jadetweile,52.10058058,SPEAR_IBI
20210427-1445-tdaley,44.00797907,SPEAR_IBI
20210428-0800-dushull,41.40208318,SPEAR_IBI
20210428-0848-dushull,62.51913616,SPEAR_IBI
20210428-0920-rwhiteash,66.12759155,SPEAR_IBI
20210428-1005-rwhiteash,58.33317655,SPEAR_IBI
20210428-1105-dushull,48.63191614,SPEAR_IBI
20210428-1130-jlorson,63.11240254,SPEAR_IBI
20210428-1145-tdaley,66.93087771,SPEAR_IBI
20210428-1300-jlorson,48.51784698,SPEAR_IBI
20210428-1320-tdaley,30.53531709,SPEAR_IBI
20210428-1410-jlorson,34.05075019,SPEAR_IBI
20210428-1440-tdaley,35.83095622,SPEAR_IBI
20210428-1630-tdaley,43.11180932,SPEAR_IBI
20210429-0840-rwhiteash,64.14498635,SPEAR_IBI
20210429-1100-jadetweile,58.67589627,SPEAR_IBI
20210430-1245-tdaley,58.0988656,SPEAR_IBI
20210503-1000-drebuck,64.8944111,SPEAR_IBI
20210503-1225-drebuck,40.76764031,SPEAR_IBI
20210504-0900-jadetweile,25.78515359,SPEAR_IBI
20210504-1000-jadetweile,28.29769999,SPEAR_IBI
20210504-1305-tdaley,56.3409519,SPEAR_IBI
20210505-0713-twertz,62.204224,SPEAR_IBI
20210505-0757-mshank,61.07994365,SPEAR_IBI
20210505-0833-twertz,64.15701303,SPEAR_IBI
20210505-1014-mshank,52.92165796,SPEAR_IBI
20210506-0930-jadetweile,29.08555813,SPEAR_IBI
20210506-1000-jadetweile,35.84383242,SPEAR_IBI
20210506-1325-tdaley,60.78301187,SPEAR_IBI
20210506-1655-tdaley,52.84749287,SPEAR_IBI
20210510-1305-drebuck,64.84893927,SPEAR_IBI
20210511-0840-ebendick,60.82807667,SPEAR_IBI
20210511-0915-jadetweile,29.72649385,SPEAR_IBI
20210511-1100-smeans,67.39700857,SPEAR_IBI
20210511-1230-smeans,62.97994958,SPEAR_IBI
20210512-0900-jadetweile,40.4432346,SPEAR_IBI
20210512-0930-jadetweile,31.26295764,SPEAR_IBI
20210512-1115-jadetweile,40.23670425,SPEAR_IBI
20210513-0955-drebuck,40.76735669,SPEAR_IBI
20210513-1420-drebuck,43.17216821,SPEAR_IBI
20210514-1115-tdaley,58.78245365,SPEAR_IBI
20210514-1210-tdaley,66.33172292,SPEAR_IBI
20210517-1000-jagrassi,59.81020384,SPEAR_IBI
20210517-1110-drebuck,49.53399996,SPEAR_IBI
20210517-1230-jagrassi,62.84592971,SPEAR_IBI
20210517-1240-drebuck,58.28141225,SPEAR_IBI
20210517-1430-drebuck,53.48589405,SPEAR_IBI
20210518-0930-jagrassi,52.69784352,SPEAR_IBI
20210518-0945-jadetweile,45.90325465,SPEAR_IBI
20210518-1030-jagrassi,66.3035598,SPEAR_IBI
20210518-1045-jadetweile,28.64218075,SPEAR_IBI
20210519-0732-dushull,60.70297239,SPEAR_IBI
20210519-0906-dushull,54.98848505,SPEAR_IBI
20210519-0915-jadetweile,45.40805506,SPEAR_IBI
20210519-1008-dushull,55.90102205,SPEAR_IBI
20210519-1030-jagrassi,49.55045786,SPEAR_IBI
20210519-1200-jagrassi,48.0962795,SPEAR_IBI
20210520-0900-jagrassi,54.30863153,SPEAR_IBI
20210520-0930-jagrassi,55.20915137,SPEAR_IBI
20210520-1015-drebuck,55.20915137,SPEAR_IBI
20210520-1030-jagrassi,52.37926262,SPEAR_IBI
20210520-1100-jadetweile,27.66212215,SPEAR_IBI
20210520-1200-jadetweile,27.25090199,SPEAR_IBI
20210520-1230-jagrassi,51.68900522,SPEAR_IBI
20210520-1300-drebuck,55.94058454,SPEAR_IBI
20210524-0604-mshank,64.66369446,SPEAR_IBI
20210524-0801-mshank,62.75681242,SPEAR_IBI
20210524-1110-mshank,49.99791665,SPEAR_IBI
20210524-1130-jagrassi,46.40324288,SPEAR_IBI
20210525-0800-jagrassi,50.30767142,SPEAR_IBI
20210525-0830-jagrassi,52.83176217,SPEAR_IBI
20210525-1000-jagrassi,59.65866705,SPEAR_IBI
20210525-1145-jeremmille,68.4440999,SPEAR_IBI
20210601-0916-mshank,62.5676866,SPEAR_IBI
20210603-1040-tdaley,34.16394616,SPEAR_IBI
20210603-1155-tdaley,41.74571739,SPEAR_IBI
20210603-1240-tdaley,41.42705458,SPEAR_IBI
20210603-1320-tdaley,30.89983047,SPEAR_IBI
20210608-1040-recope,21.08661406,SPEAR_IBI
20210608-1230-recope,44.12954915,SPEAR_IBI
20210701-1015-jeremmille,63.10042915,SPEAR_IBI
20210701-1215-jeremmille,70.46143846,SPEAR_IBI
20210715-1345-tdaley,59.57873893,SPEAR_IBI
20210726-1145-jeremmille,63.27464605,SPEAR_IBI
20210726-1330-jeremmille,65.91800646,SPEAR_IBI
20210802-1005-drebuck,56.56816554,SPEAR_IBI
20210806-1020-drebuck,39.44593332,SPEAR_IBI
20210806-1250-drebuck,42.57063154,SPEAR_IBI
20210806-1425-drebuck,40.17508234,SPEAR_IBI
20210811-1130-ebendick,38.80519297,SPEAR_IBI
20210825-1100-jagrassi,45.12950845,SPEAR_IBI
20210825-1230-jagrassi,37.57571599,SPEAR_IBI
20210826-1000-jagrassi,31.48514888,SPEAR_IBI
20210826-1100-jagrassi,33.70026582,SPEAR_IBI
20210831-1015-jeremmille,70.53854064,SPEAR_IBI
20210831-1230-jeremmille,60.96743342,SPEAR_IBI
20210930-0945-jeremmille,60.69335318,SPEAR_IBI
20210930-1130-jeremmille,68.01337581,SPEAR_IBI
20211005-1015-jlorson,49.10161831,SPEAR_IBI
20211005-1100-jlorson,51.11100072,SPEAR_IBI
20211012-1015-jlorson,54.10866683,SPEAR_IBI
20211012-1100-jlorson,66.28136759,SPEAR_IBI
20211025-1120-jlorson,61.57426959,SPEAR_IBI
20211104-1116-slott,59.73186282,SPEAR_IBI
20211116-0945-ablascovic,51.36241434,SPEAR_IBI
20211116-1015-ablascovic,58.77912269,SPEAR_IBI
20211116-1045-ablascovic,43.56832361,SPEAR_IBI
20211116-1115-ablascovic,38.71826086,SPEAR_IBI
20211116-1130-jeremmille,65.92833254,SPEAR_IBI
20211116-1330-jeremmille,74.01546609,SPEAR_IBI
20211117-0845-ablascovic,60.305792,SPEAR_IBI
20211117-0920-ablascovic,49.56176213,SPEAR_IBI
20211117-1045-ablascovic,51.77834552,SPEAR_IBI
20211117-1130-ablascovic,51.15229852,SPEAR_IBI
20211117-1200-ablascovic,64.04268226,SPEAR_IBI
20211118-1230-tdaley,64.85359364,SPEAR_IBI
20211118-1305-tdaley,68.57142988,SPEAR_IBI
20211118-1315-tdaley,60.04547267,SPEAR_IBI
20211118-1350-tdaley,56.9060805,SPEAR_IBI
20211118-1440-tdaley,63.52451475,SPEAR_IBI
20211122-1230-smeans,54.88368955,SPEAR_IBI
20211123-0952-dushull,69.53160083,SPEAR_IBI
20211123-1124-dushull,70.15389128,SPEAR_IBI
20211123-1210-dushull,76.97576824,SPEAR_IBI
20211123-1455-tdaley,53.84701616,SPEAR_IBI
20211129-1000-jeremmille,51.2739805,SPEAR_IBI
20211129-1100-jeremmille,50.07674655,SPEAR_IBI
20211129-1200-jeremmille,66.63903733,SPEAR_IBI
20211129-1300-jeremmille,45.56645157,SPEAR_IBI
20211129-1400-jeremmille,72.49609679,SPEAR_IBI
20211130-1015-jeremmille,54.65390719,SPEAR_IBI
20211130-1130-jeremmille,71.18223926,SPEAR_IBI
20211130-1245-jeremmille,65.50478475,SPEAR_IBI
20211130-1345-jeremmille,70.50616363,SPEAR_IBI
20211201-0800-twertz,71.09999691,SPEAR_IBI
20211201-0900-twertz,72.15081345,SPEAR_IBI
20211201-1230-tdaley,57.87129236,SPEAR_IBI
20211201-1345-tdaley,57.47338177,SPEAR_IBI
20211202-0930-jeremmille,72.13630201,SPEAR_IBI
20211202-1030-jeremmille,71.12594232,SPEAR_IBI
20211202-1145-jeremmille,44.81423939,SPEAR_IBI
20211202-1230-jeremmille,60.2940351,SPEAR_IBI
20211202-1330-jeremmille,48.69112654,SPEAR_IBI
20211206-1000-jeremmille,43.68165496,SPEAR_IBI
20211206-1100-kstaudenme,48.70260624,SPEAR_IBI
20211206-1200-jeremmille,40.70355987,SPEAR_IBI
20211206-1245-jeremmille,34.25727217,SPEAR_IBI
20211206-1330-jeremmille,63.61139096,SPEAR_IBI
20211208-0945-ablascovic,39.48866047,SPEAR_IBI
20211208-1015-ablascovic,59.60821701,SPEAR_IBI
20211208-1115-ablascovic,37.35909873,SPEAR_IBI
20211209-0930-ablascovic,63.18515271,SPEAR_IBI
20211209-1000-ablascovic,61.68606283,SPEAR_IBI
20211209-1130-ablascovic,42.76815845,SPEAR_IBI
20211209-1200-ablascovic,37.5092475,SPEAR_IBI
20211213-0900-ablascovic,54.16937447,SPEAR_IBI
20211213-0945-jeremmille,47.46146641,SPEAR_IBI
20211213-1000-ablascovic,57.34433091,SPEAR_IBI
20211213-1045-jeremmille,55.1367168,SPEAR_IBI
20211213-1100-ablascovic,54.51132764,SPEAR_IBI
20211213-1200-jeremmille,51.3187626,SPEAR_IBI
20211213-1300-jeremmille,47.39589444,SPEAR_IBI
20211213-1345-jeremmille,52.58763497,SPEAR_IBI
20211214-0945-jagrassi,73.13992435,SPEAR_IBI
20211214-1120-tdaley,43.34912357,SPEAR_IBI
20211214-1130-jeremmille,40.5382488,SPEAR_IBI
20211214-1245-jagrassi,65.80664971,SPEAR_IBI
20211214-1245-jeremmille,43.13663962,SPEAR_IBI
20211214-1305-tdaley,70.55342924,SPEAR_IBI
20211214-1415-jeremmille,49.00203861,SPEAR_IBI
20211214-1515-jeremmille,50.47374092,SPEAR_IBI
20211215-1030-smeans,57.70653574,SPEAR_IBI
20211215-1120-slott,73.37922269,SPEAR_IBI
20211215-1200-tdaley,79.7929968,SPEAR_IBI
20211216-0900-mhoger,68.87311393,SPEAR_IBI
20211216-0956-mshank,73.14111542,SPEAR_IBI
20211216-1020-tdaley,49.60526816,SPEAR_IBI
20211216-1046-mshank,68.34768345,SPEAR_IBI
20211216-1145-tdaley,45.40324297,SPEAR_IBI
20211216-1152-mshank,61.92341085,SPEAR_IBI
20211216-1310-tdaley,61.44287752,SPEAR_IBI
20211216-1400-tdaley,57.25666584,SPEAR_IBI
20211220-0845-ablascovic,48.31977407,SPEAR_IBI
20211220-0915-ablascovic,64.34361708,SPEAR_IBI
20211220-1000-jeremmille,54.41773781,SPEAR_IBI
20211220-1100-mhoger,57.00705248,SPEAR_IBI
20211220-1115-jeremmille,50.40851462,SPEAR_IBI
20211220-1300-jeremmille,60.34297013,SPEAR_IBI
20211220-1400-jeremmille,38.82385205,SPEAR_IBI
20211221-0900-ablascovic,49.47084871,SPEAR_IBI
20211221-1015-jeremmille,35.03910764,SPEAR_IBI
20211221-1030-ablascovic,58.75613499,SPEAR_IBI
20211221-1130-ablascovic,37.09424909,SPEAR_IBI
20211221-1145-jeremmille,32.77204012,SPEAR_IBI
20211221-1315-jeremmille,26.35654894,SPEAR_IBI
20211221-1345-jeremmille,46.12904873,SPEAR_IBI
20211221-1430-jeremmille,53.92132015,SPEAR_IBI
20211222-0287-WQN,53.64237617,SPEAR_IBI
20211222-1026-twertz,69.60705877,SPEAR_IBI
20211222-1135-tdaley,59.10543586,SPEAR_IBI
20211222-1220-tdaley,62.65227777,SPEAR_IBI
20211222-1310-tdaley,67.32333876,SPEAR_IBI
20211222-1355-tdaley,57.35656703,SPEAR_IBI
20211222-1440-tdaley,62.85959009,SPEAR_IBI
20211228-1000-jbrancato,52.91146708,SPEAR_IBI
20211228-1100-jbrancato,56.89976667,SPEAR_IBI
20211229-1100-smeans,63.06592063,SPEAR_IBI
20211229-1200-smeans,73.19126678,SPEAR_IBI
20211229-1300-smeans,64.12895316,SPEAR_IBI
20211230-0901-mshank,68.40093916,SPEAR_IBI
20210112-1120-tdaley,67.51528314,IBI_Adjusted_Abundance_
20210112-1240-tdaley,69.05574686,IBI_Adjusted_Abundance_
20210112-1245-jeremmille,67.62225187,IBI_Adjusted_Abundance_
20210112-1315-jeremmille,58.63382186,IBI_Adjusted_Abundance_
20210112-1345-jeremmille,48.82662984,IBI_Adjusted_Abundance_
20210112-1415-jeremmille,51.94485024,IBI_Adjusted_Abundance_
20210113-0900-jeremmille,34.30308979,IBI_Adjusted_Abundance_
20210113-1030-jeremmille,33.10984053,IBI_Adjusted_Abundance_
20210113-1130-tdaley,49.95265468,IBI_Adjusted_Abundance_
20210113-1200-jeremmille,39.97071229,IBI_Adjusted_Abundance_
20210113-1225-tdaley,34.26453782,IBI_Adjusted_Abundance_
20210113-1345-tdaley,82.60253156,IBI_Adjusted_Abundance_
20210120-1315-tdaley,41.61643223,IBI_Adjusted_Abundance_
20210120-1405-tdaley,57.21188669,IBI_Adjusted_Abundance_
20210125-1215-jeremmille,72.67453798,IBI_Adjusted_Abundance_
20210224-1045-tdaley,51.41078015,IBI_Adjusted_Abundance_
20210224-1245-jlorson,31.26610701,IBI_Adjusted_Abundance_
20210224-1300-jlorson,55.63944818,IBI_Adjusted_Abundance_
20210224-1410-tdaley,48.05332302,IBI_Adjusted_Abundance_
20210224-1450-tdaley,47.43450526,IBI_Adjusted_Abundance_
20210225-1104-mshank,71.6954644,IBI_Adjusted_Abundance_
20210225-1115-tdaley,55.85502321,IBI_Adjusted_Abundance_
20210225-1235-tdaley,73.50017482,IBI_Adjusted_Abundance_
20210225-1356-mshank,61.17055627,IBI_Adjusted_Abundance_
20210225-1520-mshank,64.59515944,IBI_Adjusted_Abundance_
20210301-0730-twertz,74.99507427,IBI_Adjusted_Abundance_
20210301-0939-twertz,70.35067093,IBI_Adjusted_Abundance_
20210303-0930-twertz,76.34366745,IBI_Adjusted_Abundance_
20210303-1040-tdaley,68.33379957,IBI_Adjusted_Abundance_
20210303-1245-drebuck,52.72677606,IBI_Adjusted_Abundance_
20210303-1355-tdaley,48.49298233,IBI_Adjusted_Abundance_
20210304-0935-drebuck,74.58911441,IBI_Adjusted_Abundance_
20210304-0955-tdaley,47.98016816,IBI_Adjusted_Abundance_
20210304-1015-jeremmille,69.61162013,IBI_Adjusted_Abundance_
20210304-1115-jeremmille,66.55348803,IBI_Adjusted_Abundance_
20210304-1240-drebuck,74.10894458,IBI_Adjusted_Abundance_
20210304-1315-tdaley,26.55777025,IBI_Adjusted_Abundance_
20210304-1430-drebuck,67.6138502,IBI_Adjusted_Abundance_
20210305-0950-drebuck,46.91210985,IBI_Adjusted_Abundance_
20210305-1230-drebuck,44.83420108,IBI_Adjusted_Abundance_
20210308-1125-drebuck,74.60779922,IBI_Adjusted_Abundance_
20210308-1410-drebuck,65.42575865,IBI_Adjusted_Abundance_
20210309-1025-ablascovic,38.80930914,IBI_Adjusted_Abundance_
20210309-1045-ablascovic,20.16748635,IBI_Adjusted_Abundance_
20210309-1130-ablascovic,45.77590014,IBI_Adjusted_Abundance_
20210309-1220-tdaley,54.60435953,IBI_Adjusted_Abundance_
20210309-1340-tdaley,69.16926744,IBI_Adjusted_Abundance_
20210310-0287-WQN,64.24203074,IBI_Adjusted_Abundance_
20210310-0918-mshank,81.8793784,IBI_Adjusted_Abundance_
20210310-1100-drebuck,42.40860118,IBI_Adjusted_Abundance_
20210310-1300-drebuck,34.14260705,IBI_Adjusted_Abundance_
20210310-1515-drebuck,60.2638519,IBI_Adjusted_Abundance_
20210311-1040-drebuck,20.09946511,IBI_Adjusted_Abundance_
20210311-1045-tdaley,40.14491442,IBI_Adjusted_Abundance_
20210311-1225-tdaley,73.64929185,IBI_Adjusted_Abundance_
20210311-1305-drebuck,13.70192693,IBI_Adjusted_Abundance_
20210311-1315-tdaley,36.43405131,IBI_Adjusted_Abundance_
20210315-1005-drebuck,36.85402028,IBI_Adjusted_Abundance_
20210315-1100-smeans,57.59267629,IBI_Adjusted_Abundance_
20210315-1220-drebuck,46.262161,IBI_Adjusted_Abundance_
20210315-1440-drebuck,46.04765712,IBI_Adjusted_Abundance_
20210317-1000-drebuck,48.38459903,IBI_Adjusted_Abundance_
20210317-1100-smeans,47.72475637,IBI_Adjusted_Abundance_
20210317-1230-drebuck,49.53642057,IBI_Adjusted_Abundance_
20210319-1015-drebuck,63.61010026,IBI_Adjusted_Abundance_
20210319-1220-drebuck,58.42394077,IBI_Adjusted_Abundance_
20210319-1400-drebuck,75.03532969,IBI_Adjusted_Abundance_
20210322-1045-drebuck,65.84921563,IBI_Adjusted_Abundance_
20210322-1240-drebuck,60.97071165,IBI_Adjusted_Abundance_
20210322-1430-drebuck,74.11726823,IBI_Adjusted_Abundance_
20210323-0900-jagrassi,78.81042527,IBI_Adjusted_Abundance_
20210323-1030-smeans,37.36109288,IBI_Adjusted_Abundance_
20210323-1055-drebuck,70.93235499,IBI_Adjusted_Abundance_
20210323-1200-jagrassi,61.78204789,IBI_Adjusted_Abundance_
20210323-1250-tdaley,34.8274074,IBI_Adjusted_Abundance_
20210323-1330-jagrassi,58.90091092,IBI_Adjusted_Abundance_
20210323-1345-tdaley,29.923998,IBI_Adjusted_Abundance_
20210323-1435-tdaley,35.30552902,IBI_Adjusted_Abundance_
20210323-1550-tdaley,66.31138216,IBI_Adjusted_Abundance_
20210324-0945-rspear,23.71999895,IBI_Adjusted_Abundance_
20210324-1000-jagrassi,30.56056187,IBI_Adjusted_Abundance_
20210324-1045-jadetweile,32.94414776,IBI_Adjusted_Abundance_
20210324-1100-smeans,61.14958223,IBI_Adjusted_Abundance_
20210325-1045-drebuck,65.8756,IBI_Adjusted_Abundance_
20210325-1235-drebuck,67.1285585,IBI_Adjusted_Abundance_
20210325-1500-drebuck,13.67721056,IBI_Adjusted_Abundance_
20210329-0945-jagrassi,71.75972525,IBI_Adjusted_Abundance_
20210329-1030-jagrassi,55.55037879,IBI_Adjusted_Abundance_
20210330-1000-jagrassi,65.68975085,IBI_Adjusted_Abundance_
20210330-1100-jagrassi,63.80688814,IBI_Adjusted_Abundance_
20210330-1215-jeremmille,78.95145899,IBI_Adjusted_Abundance_
20210330-1230-jagrassi,43.38540323,IBI_Adjusted_Abundance_
20210331-1345-tdaley,36.81321875,IBI_Adjusted_Abundance_
20210331-1415-tdaley,38.27012507,IBI_Adjusted_Abundance_
20210405-1037-rwhiteash,48.18131598,IBI_Adjusted_Abundance_
20210405-1140-mshank,64.28003945,IBI_Adjusted_Abundance_
20210405-1335-mshank,47.85634729,IBI_Adjusted_Abundance_
20210405-1436-rwhiteash,56.19151301,IBI_Adjusted_Abundance_
20210406-0730-dushull,54.90074177,IBI_Adjusted_Abundance_
20210406-0835-dushull,50.68658942,IBI_Adjusted_Abundance_
